,OPEN,CLOSE,HIGH,LOW,ADJCLOSE,DATE,VOLUME,RSI_10,RSI_25,EMA_10,EMA_25,EMA_50,PGO_10,PGO_25,VIA_15,VIB_15,VIA_30,VIB_30,BOP,NAT_30,ETP_10,ETP_25,MAD_10,MAD_25,SIN_25,SIN_50,LIN_10,LIN_90,PREDICTION,TARGET_DIFF,TARGET_PCNT,TARGET_HI,TARGET_LO
1930,23.50467,22.87067,23.68267,22.81467,22.87067,2018-02-28,91045500,52.93313,52.55915,22.85254,22.56684,22.36563,0.1769,0.44869,0.0326,0.01193,0.01688,0.01834,-0.73041,3.31575,3.37658,4.65395,0.59833,0.68837,0.84911,0.97591,23.40902,22.73595,0,-0.93867,0.59518,23.24467,22.00467
1931,23.00067,22.062,23.24467,22.00467,22.062,2018-03-01,103284000,43.85349,48.53977,22.7088,22.52801,22.35373,-0.91548,-0.62028,-0.00973,0.01894,-0.0072,0.015,-0.75699,3.57814,3.37451,4.64595,0.54087,0.68586,0.16812,0.77966,23.04863,22.78146,0,0.54266,0.7068,22.348,21.53133
1932,21.79867,22.34133,22.348,21.53133,22.34133,2018-03-02,76392000,47.32148,49.91783,22.64199,22.51365,22.35324,-0.57029,-0.22231,-0.0454,0.00484,-0.03542,0.00126,0.66448,3.54128,3.36713,4.64272,0.53387,0.69228,-0.74348,0.04654,22.84966,22.83036,0,0.064,0.95405,22.51667,21.95267
1933,22.15933,22.22333,22.51667,21.95267,22.22333,2018-03-05,57357000,45.9882,49.33645,22.56587,22.49132,22.34815,-0.70255,-0.34924,-0.02508,-0.01713,-0.05339,-0.02029,0.11348,3.49413,3.3576,4.63715,0.54813,0.68621,-0.99295,-0.82814,22.62602,22.8631,0,-0.37,0.78298,22.42467,21.802
1934,22.25,21.88,22.42467,21.802,21.88,2018-03-06,64285500,42.149,47.65431,22.44117,22.44429,22.32979,-1.08635,-0.74203,0.03922,-0.01858,-0.06141,-0.04104,-0.59422,3.5036,3.34602,4.62772,0.59193,0.66571,-0.99559,-0.99169,22.30215,22.88172,0,0.45733,0.74001,22.16667,21.44933
1935,21.696,22.15333,22.16667,21.44933,22.15333,2018-03-07,75109500,46.12728,49.09367,22.38883,22.42191,22.32287,-0.73601,-0.31624,0.08836,0.01187,-0.06131,-0.05439,0.63754,3.44603,3.3376,4.6217,0.5986,0.64089,-0.98588,-0.99918,22.06331,22.89605,0,-0.25067,0.84151,22.22,21.75133
1936,22.19067,21.94,22.22,21.75133,21.94,2018-03-08,53493000,43.53126,48.02016,22.30723,22.38484,22.30785,-0.87324,-0.51622,0.08157,0.05194,-0.05497,-0.05897,-0.53485,3.39286,3.32121,4.6121,0.62016,0.59099,-0.95595,-0.98984,21.87963,22.90139,0,0.20466,0.86368,21.89933,21.49133
1937,21.60667,21.81133,21.89933,21.49133,21.81133,2018-03-09,82602000,41.94909,47.36938,22.21706,22.34073,22.28838,-0.83907,-0.61219,0.05499,0.07235,-0.03466,-0.05477,0.50162,3.32541,3.30401,4.60448,0.54904,0.56239,-0.98895,-0.98388,21.75908,22.89347,0,1.12667,0.53845,23.14733,21.76667
1938,21.90733,23.034,23.14733,21.76667,23.034,2018-03-12,123960000,58.04799,53.59441,22.3656,22.39405,22.31762,0.86697,1.05533,0.04302,0.06742,-0.00333,-0.04065,0.81604,3.33245,3.29754,4.6064,0.43788,0.56727,-0.33291,-0.88444,22.11231,22.93666,0,0.882,0.59844,23.14733,21.76667
1939,21.90733,22.78933,23.14733,21.76667,22.78933,2018-03-13,89487000,54.67654,52.30484,22.44264,22.42446,22.33612,0.61646,0.68561,0.06602,0.05727,0.02797,-0.01716,0.63882,3.54178,3.29499,4.6111,0.35864,0.5881,0.45606,-0.16582,22.37089,22.98452,0,-0.67534,0.66607,22.654,21.59533
1940,22.45067,21.77533,22.654,21.59533,21.77533,2018-03-14,119511000,43.13896,47.38293,22.32131,22.37453,22.31413,-0.53642,-0.66425,0.10319,0.06271,0.04621,0.01014,-0.63791,3.82133,3.29021,4.6101,0.3168,0.60574,0.74897,0.6835,22.28988,22.97334,0,-0.252,0.8394,22.19,21.40667
1941,21.95867,21.70667,22.19,21.40667,21.70667,2018-03-15,98472000,42.4648,47.07051,22.20956,22.32315,22.29031,-0.5694,-0.68335,0.1084,0.08164,0.04092,0.03099,-0.3217,3.81892,3.29235,4.6052,0.34523,0.59372,0.14387,0.67307,22.12754,22.92771,0,-0.10534,0.92464,21.82667,21.27133
1942,21.52867,21.42333,21.82667,21.27133,21.42333,2018-03-16,91759500,39.62537,45.77316,22.06661,22.25394,22.25631,-0.80269,-1.08216,0.07133,0.09342,0.02317,0.03757,-0.18969,3.78702,3.29053,4.60989,0.38107,0.5782,-0.83344,-0.25489,21.93509,22.87842,0,-0.196,0.86593,21.38333,20.64467
1943,21.1,20.904,21.38333,20.64467,20.904,2018-03-19,112264500,34.87614,43.48488,21.85522,22.15009,22.20328,-1.2766,-1.78268,0.01991,0.08043,0.00993,0.03072,-0.26535,3.87103,3.28612,4.6133,0.43029,0.57083,-0.95588,-0.85345,21.61478,22.80135,0,-0.288,0.81389,21.08333,20.584
1944,20.99133,20.70333,21.08333,20.584,20.70333,2018-03-20,71464500,33.16933,42.62714,21.64579,22.03881,22.14445,-1.38504,-2.0275,-0.01587,0.04584,0.00721,0.01905,-0.57677,3.81199,3.28346,4.61351,0.52408,0.58299,-0.98101,-0.95624,21.24629,22.71982,0,0.41867,0.74776,21.496,20.67933
1945,20.68333,21.102,21.496,20.67933,21.102,2018-03-21,89376000,39.68514,44.87726,21.54692,21.96674,22.10357,-0.76488,-1.46771,-0.01751,0.01032,0.00824,0.01095,0.51266,3.74837,3.28289,4.61292,0.55107,0.60217,-0.98488,-0.99365,21.08014,22.65283,0,-0.31933,0.79724,21.25467,20.54533
1946,20.926,20.60667,21.25467,20.54533,20.60667,2018-03-22,74097000,34.97734,42.70939,21.37596,21.86212,22.04487,-1.21925,-2.07534,0.01551,-0.00522,0.00248,0.00722,-0.45018,3.81291,3.2799,4.60995,0.63773,0.63881,-0.96698,-0.9944,20.78604,22.56197,0,-0.64733,0.65789,20.75,20.03
1947,20.75,20.10267,20.75,20.03,20.10267,2018-03-23,99823500,30.84104,40.62917,21.14446,21.72678,21.96871,-1.6428,-2.6249,0.0472,0.00456,-0.00097,0.00461,-0.89907,3.88741,3.27352,4.5999,0.731,0.71959,-0.98833,-0.99613,20.38474,22.44915,0,-0.21066,0.85373,20.506,19.424
1948,20.48933,20.27867,20.506,19.424,20.27867,2018-03-26,125628000,33.87514,41.66275,20.98704,21.61539,21.90243,-1.07469,-2.2751,0.04253,0.02507,0.00784,0.00318,-0.1947,3.94929,3.26025,4.59081,0.62757,0.7821,-0.98862,-0.99968,20.27016,22.36173,0,-1.65467,0.42361,20.28467,18.47867
1949,20.26667,18.612,20.28467,18.47867,18.612,2018-03-27,208080000,23.17658,35.55674,20.55521,21.38436,21.77339,-2.57094,-4.25287,-0.00873,0.03104,0.0148,0.00517,-0.91621,4.65135,3.23635,4.57251,0.6608,0.90822,-0.95921,-0.99028,19.75499,22.19363,0,-0.45334,0.70012,17.912,16.80667
1950,17.63867,17.18533,17.912,16.80667,17.18533,2018-03-28,315021000,17.82289,31.44719,19.94251,21.06135,21.59347,-3.60752,-5.8026,-0.07782,0.00616,-0.00101,0.00722,-0.41014,5.39024,3.20968,4.5466,0.97748,1.11544,-0.8992,-0.94386,18.86681,21.96934,0,0.64267,0.61488,18.064,16.54733
1951,17.09933,17.742,18.064,16.54733,17.742,2018-03-29,227560500,25.30349,34.52303,19.54242,20.80602,21.44243,-2.38931,-4.74599,-0.12051,-0.04185,-0.03146,0.00066,0.42374,5.43579,3.19265,4.52055,1.21173,1.25743,-0.97324,-0.96016,18.32614,21.77325,0,-0.252,0.80268,17.35533,16.306
1952,17.084,16.832,17.35533,16.306,16.832,2018-04-02,241710000,21.71333,32.07259,19.04961,20.50033,21.26163,-2.78244,-5.50246,-0.13484,-0.09004,-0.05441,-0.01743,-0.24015,5.91042,3.17199,4.48786,1.45123,1.41232,-0.9964,-0.99503,17.65117,21.54391,0,-0.15267,0.87604,18.22333,16.966
1953,17.988,17.83533,18.22333,16.966,17.83533,2018-04-03,282666000,33.30591,37.19268,18.82883,20.29533,21.12727,-1.3164,-3.87365,-0.1442,-0.12212,-0.06701,-0.03996,-0.12142,5.72135,3.16828,4.46124,1.45867,1.48189,-0.9763,-0.99644,17.39361,21.35165,0,2.27733,0.30747,19.22467,16.8
1954,16.852,19.12933,19.22467,16.8,19.12933,2018-04-04,298450500,44.98083,42.96792,18.88347,20.20563,21.04892,0.18428,-2.00516,-0.15223,-0.13847,-0.06306,-0.05623,0.93923,5.80793,3.17997,4.44635,1.30127,1.48722,-0.70454,-0.94059,17.61592,21.22995,0,1.092,0.51454,20.41733,19.21333
1955,19.28933,20.38133,20.41733,19.21333,20.38133,2018-04-05,286816500,53.69493,47.80505,19.15581,20.21915,21.02274,1.42925,-0.33901,-0.13153,-0.14321,-0.03461,-0.05819,0.90698,5.50718,3.19996,4.44278,1.2292,1.43332,0.19582,-0.59882,18.32238,21.15608,0,-0.11334,0.91394,20.61867,19.7
1956,20.06667,19.95333,20.61867,19.7,19.95333,2018-04-06,202804500,50.64797,46.40357,19.30081,20.1987,20.9808,1.05648,-0.74217,-0.07441,-0.13102,0.00214,-0.04337,-0.12337,5.55942,3.21984,4.44142,1.16387,1.41811,0.88765,0.36762,18.86886,21.06837,0,-0.714,0.62722,20.63333,19.28067
1957,20.02467,19.31067,20.63333,19.28067,19.31067,2018-04-09,153747000,46.26764,44.36906,19.3026,20.13039,20.9153,0.5251,-1.34099,-0.02599,-0.09835,0.01482,-0.01887,-0.52785,5.82575,3.23743,4.43507,1.08467,1.41281,0.97176,0.93432,19.1889,20.95562,0,0.382,0.75786,20.47333,19.57867
1958,19.93133,20.31333,20.47333,19.57867,20.31333,2018-04-10,164847000,53.27317,48.06933,19.48637,20.14446,20.8917,1.39671,-0.07713,-0.01149,-0.0573,0.0016,0.00015,0.42698,5.55016,3.26059,4.4361,1.08813,1.35101,0.95568,0.99687,19.8577,20.88831,0,0.01267,0.98961,20.59867,19.97733
1959,20.04933,20.062,20.59867,19.97733,20.062,2018-04-11,112243500,51.40648,47.24874,19.59103,20.13812,20.85916,1.04187,-0.27978,-0.00758,-0.02616,-0.011,0.004,0.02039,5.45694,3.29204,4.43765,1.18064,1.30713,0.99768,0.99271,20.22968,20.79649,0,-0.54934,0.6876,20.26333,19.57867
1960,20.15467,19.60533,20.26333,19.57867,19.60533,2018-04-12,114132000,48.01014,45.76988,19.59363,20.09714,20.80999,0.43041,-0.67744,-0.00576,-0.01165,-0.01059,-0.00243,-0.80235,5.44909,3.32709,4.43514,0.98801,1.2713,0.89989,0.97814,20.21708,20.68723,0,-0.21733,0.84818,20.26333,19.732
1961,20.24,20.02267,20.26333,19.732,20.02267,2018-04-13,109908000,51.27871,47.33895,19.67164,20.09141,20.77911,0.60322,-0.11894,-0.01204,-0.00837,-0.00077,-0.00706,-0.40903,5.20331,3.35454,4.43664,0.85416,1.21231,0.79806,0.92967,20.29744,20.59329,0,-0.51933,0.69727,19.97733,19.26733
1962,19.93333,19.414,19.97733,19.26733,19.414,2018-04-16,95077500,46.53748,45.34572,19.6248,20.0393,20.72558,-0.17019,-0.68879,-0.02468,-0.01131,0.00446,-0.00488,-0.73145,5.27123,3.37899,4.43523,0.54432,1.17767,0.42989,0.84994,19.98264,20.47158,0,-0.07867,0.93618,19.478,18.834
1963,19.258,19.17933,19.478,18.834,19.17933,2018-04-17,105000000,44.76444,44.59167,19.5438,19.97315,20.66494,-0.51211,-0.77467,-0.02856,-0.01796,0.00022,-0.0005,-0.12216,5.20812,3.38638,4.42629,0.4094,1.11541,-0.5236,0.29958,19.62382,20.33831,0,0.15134,0.88496,20.016,19.21067
1964,19.40533,19.55667,20.016,19.21067,19.55667,2018-04-18,98365500,48.28465,46.09312,19.54614,19.94111,20.62148,-0.20857,-0.21271,-0.00503,-0.02059,-0.00656,0.00034,0.18792,5.05412,3.38241,4.42216,0.36667,1.02739,-0.90775,-0.6438,19.49028,20.2357,0,0.6,0.65992,20.06733,19.23667
1965,19.40533,20.00533,20.06733,19.23667,20.00533,2018-04-19,91359000,52.30075,47.84359,19.62963,19.94605,20.59732,0.25013,0.35916,0.04669,-0.00753,-0.00748,-0.00262,0.72232,4.88989,3.37031,4.42711,0.32907,0.96509,-0.70231,-0.9556,19.63606,20.15044,0,-0.32867,0.78227,19.99867,19.31667
1966,19.678,19.34933,19.99867,19.31667,19.34933,2018-04-20,84418500,46.44158,45.58891,19.57867,19.90015,20.54838,-0.32236,-0.25793,0.10069,0.02591,-0.00106,-0.00482,-0.48192,4.95912,3.3559,4.42851,0.33517,0.90259,-0.46336,-0.83581,19.5499,20.04308,0,-0.528,0.68815,19.44133,18.822
1967,19.41933,18.89133,19.44133,18.822,18.89133,2018-04-23,73401000,42.72827,44.07821,19.4537,19.82255,20.4834,-0.74177,-0.64877,0.12359,0.06889,-0.00152,-0.00419,-0.85253,4.96316,3.34283,4.42928,0.36872,0.86669,-0.5049,-0.8936,19.27043,19.93696,0,-0.10267,0.91743,19.13933,18.564
1968,19.0,18.89733,19.13933,18.564,18.89733,2018-04-24,85279500,42.79484,44.10349,19.35254,19.75138,20.4212,-0.61023,-0.55439,0.11249,0.10129,-0.01703,-0.00494,-0.17845,4.8379,3.32158,4.43372,0.35207,0.83739,-0.84367,-0.83226,19.14419,19.85061,0,-0.18733,0.85825,19.01067,18.48333
1969,18.9,18.71267,19.01067,18.48333,18.71267,2018-04-25,60204000,41.15866,43.47353,19.2362,19.67148,20.3542,-0.67881,-0.67066,0.07166,0.10742,-0.04655,-0.01412,-0.35524,4.75225,3.30364,4.43855,0.3574,0.81825,-0.9973,-0.95221,18.99079,19.75622,0,0.44867,0.7131,19.05267,18.43333
1970,18.58333,19.032,19.05267,18.43333,19.032,2018-04-26,65340000,45.18547,44.89146,19.19907,19.62229,20.30235,-0.2937,-0.2295,0.00128,0.08219,-0.07237,-0.03351,0.72443,4.58101,3.2962,4.4436,0.36353,0.76768,-0.97653,-0.99641,18.92664,19.6767,0,0.58066,0.66284,19.63133,18.922
1971,19.02467,19.60533,19.63133,18.922,19.60533,2018-04-27,65469000,51.76993,47.36092,19.27294,19.62098,20.27501,0.3746,0.44716,-0.0773,0.03018,-0.07562,-0.05508,0.8186,4.39356,3.293,4.45547,0.3218,0.73244,-0.58716,-0.92502,19.10924,19.63229,0,0.01933,0.98377,19.91533,19.5
1972,19.574,19.59333,19.91533,19.5,19.59333,2018-04-30,63423000,51.62571,47.31469,19.33119,19.61886,20.24828,0.35169,0.45832,-0.10758,-0.03132,-0.05843,-0.06683,0.04654,4.24938,3.29783,4.46995,0.33973,0.71451,0.29808,-0.50037,19.22491,19.58316,0,0.42734,0.73314,20.05467,19.548
1973,19.56733,19.99467,20.05467,19.548,19.99467,2018-05-01,69384000,56.16375,49.04727,19.45182,19.64776,20.23833,0.73477,0.92059,-0.07677,-0.07421,-0.03631,-0.0628,0.84343,4.05892,3.30925,4.48562,0.38727,0.70537,0.92709,0.51677,19.41843,19.5423,0,0.172,0.87413,20.45667,19.852
1974,19.90467,20.07667,20.45667,19.852,20.07667,2018-05-02,134556000,57.07785,49.40141,19.56543,19.68076,20.23199,0.79154,0.95193,-0.03964,-0.08094,-0.01925,-0.04739,0.28445,3.97586,3.31769,4.51088,0.43927,0.70685,0.9815,0.91756,19.65152,19.50342,0,0.37733,0.7472,19.20267,18.34867
1975,18.586,18.96333,19.20267,18.34867,18.96333,2018-05-03,260281500,43.41905,44.97995,19.45596,19.62557,20.18224,-0.41773,-0.3762,-0.00468,-0.05751,-0.00537,-0.02916,0.44184,4.52561,3.31179,4.53638,0.41227,0.6215,0.80478,0.98115,19.5985,19.42186,0,0.73933,0.6049,19.79067,18.63467
1976,18.86667,19.606,19.79067,18.63467,19.606,2018-05-04,128541000,50.94777,47.78972,19.48324,19.62406,20.15964,0.32042,0.26198,0.05014,-0.01921,0.01018,-0.01256,0.63956,4.47525,3.31758,4.5609,0.43793,0.55754,0.43238,0.84668,19.68918,19.36093,0,0.35134,0.7721,20.39733,19.678
1977,19.83333,20.18467,20.39733,19.678,20.18467,2018-05-07,130173000,56.71057,50.17621,19.61077,19.66719,20.16063,0.85331,0.76249,0.1294,0.03011,0.03152,0.00365,0.48843,4.31944,3.33168,4.59287,0.45221,0.469,0.28089,0.81088,19.87624,19.31502,0,0.078,0.93911,20.51667,19.93333
1978,20.05333,20.13133,20.51667,19.93333,20.13133,2018-05-08,88950000,56.03632,49.95695,19.70542,19.70289,20.15948,0.6453,0.60037,0.20427,0.09311,0.0581,0.02269,0.13371,4.23842,3.34268,4.61594,0.4124,0.41255,0.63179,0.84877,19.99371,19.25943,0,0.42934,0.73674,20.46733,20.00333
1979,20.02733,20.45667,20.46733,20.00333,20.45667,2018-05-09,85911000,59.31456,51.30876,19.84201,19.76087,20.17113,0.83393,0.91032,0.25752,0.1625,0.09413,0.04726,0.9253,4.04825,3.35558,4.63139,0.4044,0.43285,0.98279,0.91437,20.12885,19.22361,0,-0.16533,0.88158,20.866,20.274
1980,20.5,20.33467,20.866,20.274,20.33467,2018-05-10,84774000,57.52725,50.77302,19.93158,19.80501,20.17754,0.53701,0.77749,0.27819,0.22186,0.13493,0.07848,-0.27927,3.99762,3.36238,4.63756,0.36214,0.43076,0.99393,0.98264,20.1971,19.17721,0,-0.44266,0.73547,20.592,19.93867
1981,20.51333,20.07067,20.592,19.93867,20.07067,2018-05-11,70194000,53.64094,49.60549,19.95687,19.82545,20.17335,0.16015,0.47437,0.26825,0.25732,0.16531,0.11359,-0.67754,3.9989,3.36029,4.64417,0.33219,0.43601,0.92466,0.9927,20.20972,19.13291,0,-0.75666,0.61589,20.32933,19.44133
1982,20.22133,19.46467,20.32933,19.44133,19.46467,2018-05-14,109302000,45.75694,47.02016,19.86738,19.7977,20.14556,-0.57829,-0.22471,0.24167,0.26534,0.16995,0.14409,-0.85209,4.15171,3.35287,4.65015,0.3502,0.43059,0.32303,0.84269,20.02471,19.0588,0,-0.05534,0.95374,19.13067,18.7
1983,19.00067,18.94533,19.13067,18.7,18.94533,2018-05-15,142788000,40.13927,44.92977,19.69974,19.73213,20.09849,-1.10277,-0.75952,0.21719,0.25254,0.15463,0.16001,-0.1285,4.25072,3.33835,4.64622,0.46285,0.42218,-0.6227,-0.0049,19.74759,18.95981,0,0.17667,0.8653,19.254,18.77067
1984,18.922,19.09867,19.254,18.77067,19.09867,2018-05-16,85110000,42.45695,45.67261,19.59045,19.6834,20.05929,-0.79715,-0.54156,0.21462,0.23343,0.13134,0.15764,0.36553,4.10783,3.32599,4.64469,0.51,0.4246,-0.9393,-0.76147,19.57053,18.87167,0,-0.09067,0.9265,19.27933,18.93133
1985,19.06,18.96933,19.27933,18.93133,18.96933,2018-05-17,66309000,40.97028,45.13765,19.47752,19.62847,20.01654,-0.9813,-0.66555,0.21696,0.22038,0.09513,0.13951,-0.26055,3.98736,3.32209,4.64474,0.5094,0.44716,-0.99629,-0.97321,19.24889,18.80779,0,-0.522,0.68564,18.97667,18.26667
1986,18.97667,18.45467,18.97667,18.26667,18.45467,2018-05-18,108778500,35.4778,43.0477,19.29155,19.53818,19.95529,-1.52356,-1.19765,0.19536,0.21262,0.04588,0.10891,-0.73521,4.08235,3.30815,4.6386,0.62453,0.46894,-0.9966,-0.9993,18.86296,18.72038,0,0.21067,0.84234,19.43267,18.75333
1987,18.75533,18.966,19.43267,18.75333,18.966,2018-05-21,137739000,43.79559,45.65199,19.23236,19.49417,19.9165,-0.69395,-0.58197,0.14858,0.19797,0.01197,0.07089,0.31011,4.0487,3.29622,4.6393,0.60731,0.48639,-0.9822,-0.99885,18.75178,18.65925,0,-0.85,0.57521,19.2,18.228
1988,19.184,18.334,19.2,18.228,18.334,2018-05-22,134187000,37.20824,43.11372,19.06902,19.40492,19.85444,-1.29341,-1.2894,0.08365,0.16475,0.00066,0.03525,-0.87449,4.26009,3.2814,4.63654,0.61776,0.52156,-0.96802,-0.99195,18.50134,18.57786,0,0.08734,0.92707,18.66067,18.26667
1989,18.51733,18.60467,18.66067,18.26667,18.60467,2018-05-23,89776500,41.40236,44.4906,18.98459,19.34336,19.80543,-0.69483,-0.93017,0.0249,0.11412,-0.00738,0.01063,0.22168,4.0639,3.26975,4.63256,0.49944,0.5478,-0.99787,-0.99067,18.44927,18.50864,0,-0.03667,0.96805,18.74067,18.326
1990,18.56,18.52333,18.74067,18.326,18.52333,2018-05-24,62650500,40.49912,44.15604,18.90073,19.28029,19.75515,-0.56957,-0.96218,-0.02494,0.05679,-0.01497,-0.00274,-0.08843,3.96283,3.26143,4.62505,0.37117,0.55223,-0.94618,-0.98455,18.43584,18.44415,0,0.08133,0.93182,18.64267,18.374
1991,18.50867,18.59,18.64267,18.374,18.59,2018-05-25,58126500,41.65828,44.51229,18.84423,19.22719,19.70946,-0.28457,-0.85291,-0.07662,0.00116,-0.01304,-0.00951,0.30271,3.78711,3.25815,4.62184,0.29373,0.57745,-0.90155,-0.96009,18.48345,18.39565,0,0.35,0.76094,19.1,18.41
1992,18.56733,18.91733,19.1,18.41,18.91733,2018-05-29,84999000,47.26294,46.26543,18.85752,19.20335,19.67839,0.25001,-0.46434,-0.12146,-0.04995,0.00929,-0.00902,0.50725,3.7168,3.26433,4.6232,0.239,0.57653,-0.35482,-0.86381,18.60829,18.36078,0,0.562,0.66845,19.66733,18.77333
1993,18.886,19.448,19.66733,18.77333,19.448,2018-05-30,112345500,55.0427,48.98729,18.96488,19.22217,19.66936,0.93643,0.15204,-0.14967,-0.09513,0.04005,0.00293,0.62864,3.6787,3.27929,4.62738,0.28927,0.56714,0.54388,-0.07341,18.84149,18.35942,0,-0.16533,0.87425,19.358,18.862
1994,19.14733,18.982,19.358,18.862,18.982,2018-05-31,88795500,48.11694,46.81802,18.96799,19.2037,19.6424,0.29195,-0.43121,-0.15599,-0.12915,0.06654,0.02536,-0.33333,3.72502,3.28736,4.62912,0.2776,0.5568,0.92305,0.72318,18.93825,18.34302,0,0.39734,0.74212,19.46333,18.92267
1995,19.05733,19.45467,19.46333,18.92267,19.45467,2018-06-01,81366000,54.56056,49.19507,19.05648,19.223,19.63504,0.91169,0.12815,-0.1478,-0.14676,0.07842,0.05015,0.73492,3.57933,3.30085,4.63119,0.32613,0.54888,0.99355,0.97573,19.16021,18.35189,0,0.16,0.88041,19.93333,19.57
1996,19.62267,19.78267,19.93333,19.57,19.78267,2018-06-04,71967000,58.53153,50.78513,19.18851,19.26605,19.64083,1.21198,0.52793,-0.12856,-0.14763,0.08012,0.06835,0.44037,3.44899,3.32021,4.6313,0.3664,0.55569,0.97403,0.9927,19.38839,18.36789,0,-0.438,0.73108,19.85333,19.116
1997,19.84667,19.40867,19.85333,19.116,19.40867,2018-06-05,89928000,52.69702,48.96492,19.22854,19.27702,19.63173,0.60076,0.07278,-0.09117,-0.13331,0.08427,0.07798,-0.59404,3.53374,3.32927,4.62894,0.41517,0.54859,0.96835,0.99513,19.51959,18.35835,0,1.26667,0.48689,21.478,19.832
1998,20.03333,21.3,21.478,19.832,21.3,2018-06-06,281509500,69.67957,57.07019,19.60517,19.43264,19.69715,2.88105,2.37683,-0.01967,-0.10116,0.10496,0.08536,0.76954,3.63901,3.35766,4.63573,0.57767,0.59872,0.92072,0.98369,20.09796,18.43978,0,-0.004,0.99684,22.0,20.90533
1999,21.07667,21.07267,22.0,20.90533,21.07267,2018-06-07,215179500,66.4915,55.9575,19.87199,19.55879,19.75109,2.1277,2.04189,0.04861,-0.05027,0.13419,0.09879,-0.00365,3.7761,3.37705,4.64066,0.70231,0.63968,0.91121,0.94893,20.52046,18.52211,0,-0.08934,0.93458,21.632,21.14333
2000,21.26667,21.17733,21.632,21.14333,21.17733,2018-06-08,123078000,67.25782,56.36549,20.10932,19.6833,19.80702,1.86707,2.06374,0.09002,0.00945,0.15322,0.1193,-0.18282,3.68542,3.39386,4.65349,0.822,0.70444,0.99101,0.97947,20.85785,18.60523,0,0.63933,0.6686,22.31067,21.5
2001,21.50067,22.14,22.31067,21.5,22.14,2018-06-11,197752500,73.46078,59.92263,20.47854,19.87227,19.89851,2.63541,3.1417,0.12048,0.06301,0.15663,0.1394,0.78864,3.628,3.41362,4.66785,1.00333,0.82607,0.99241,0.99899,21.37158,18.74322,0,-0.12867,0.91463,23.66467,22.53333
2002,22.98,22.85133,23.66467,22.53333,22.85133,2018-06-12,335211000,77.03306,62.28889,20.90995,20.10143,20.01431,2.9535,3.88644,0.1462,0.10264,0.14733,0.1502,-0.11373,3.71875,3.43191,4.68295,1.14653,0.95407,0.98562,0.9962,21.98529,18.9056,0,-0.12867,0.91505,23.14667,22.65333
2003,23.114,22.98533,23.14667,22.65333,22.98533,2018-06-13,142047000,77.66239,62.7208,21.2873,20.32327,20.13082,2.62,3.90443,0.18159,0.13416,0.13504,0.14936,-0.26081,3.59702,3.44334,4.69901,1.20677,1.09671,0.99735,0.99559,22.54184,19.06617,0,0.67267,0.67393,23.91667,23.10667
2004,23.17533,23.848,23.91667,23.10667,23.848,2018-06-14,164715000,81.32323,65.37982,21.75288,20.5944,20.27659,3.04411,4.80097,0.21939,0.16591,0.12627,0.14127,0.83046,3.49519,3.46188,4.71752,1.24328,1.27035,0.99987,0.99897,23.13715,19.24857,0,0.28867,0.83056,24.31133,23.41667
2005,23.58933,23.878,24.31133,23.41667,23.878,2018-06-15,162724500,81.44076,65.46904,22.13926,20.84699,20.41782,2.49498,4.65198,0.25667,0.2008,0.12232,0.13205,0.32266,3.50731,3.47259,4.73599,1.29613,1.45657,0.99963,0.99991,23.59776,19.43229,0,1.02867,0.58016,24.91533,23.63333
2006,23.69333,24.722,24.91533,23.63333,24.722,2018-06-18,181098000,84.49138,67.89385,22.60885,21.14507,20.58661,2.86467,5.44851,0.29964,0.23889,0.12619,0.1264,0.80239,3.50358,3.48383,4.75979,1.3186,1.68992,0.99929,0.99989,24.15999,19.66692,0,-0.84067,0.63472,24.66667,23.08333
2007,24.344,23.50333,24.66667,23.08333,23.50333,2018-06-19,191428500,66.8597,61.40801,22.77148,21.32647,20.70099,0.87925,3.71748,0.30876,0.27346,0.12249,0.1243,-0.53095,3.8973,3.48603,4.77938,1.06024,1.8156,0.96771,0.99446,24.10827,19.80532,0,0.27867,0.83717,24.292,23.46667
2008,23.86933,24.148,24.292,23.46667,24.148,2018-06-20,125755500,70.48046,63.3379,23.02176,21.54351,20.83617,1.26938,4.2298,0.28569,0.29319,0.10716,0.12114,0.33765,3.76903,3.47625,4.80439,0.98727,1.92605,0.87824,0.96532,24.32256,19.96276,0,-0.966,0.59982,24.414,23.08467
2009,24.13333,23.16733,24.414,23.08467,23.16733,2018-06-21,119506500,59.49396,58.68745,23.04823,21.66842,20.92759,-0.08293,2.81306,0.23779,0.28772,0.08111,0.1111,-0.72668,4.04531,3.46142,4.82137,0.7778,1.96829,0.70336,0.89908,24.10043,20.08318,0,-1.194,0.54078,23.48333,22.13333
2010,23.436,22.242,23.48333,22.13333,22.242,2018-06-22,153991500,51.13686,54.73726,22.90164,21.71254,20.97913,-1.19509,1.51906,0.16853,0.25404,0.04482,0.09064,-0.88444,4.33335,3.43974,4.83275,0.67133,1.94357,-0.41705,0.47503,23.53421,20.17366,0,0.19267,0.87273,22.56467,21.83333
2011,22.008,22.20067,22.56467,21.83333,22.20067,2018-06-25,103969500,50.78284,54.56638,22.77419,21.75009,21.02704,-1.22685,1.28031,0.10307,0.20023,0.01484,0.06231,0.26345,4.27385,3.41258,4.84598,0.66527,1.87798,-0.84007,-0.52583,23.03915,20.25996,0,0.39667,0.7721,22.90333,21.72
